OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Sales,Profit
1606,2024-12-21,26,34,7,2445,17115,4883.48
1607,2023-03-01,155,30,6,2322,13932,4042.19
1608,2024-09-08,184,22,3,6884,20652,5919.95
1609,2023-04-03,165,24,3,5431,16293,1913.39
1610,2023-06-23,3,21,7,5243,36701,7955.85
1611,2023-11-02,149,35,9,5681,51129,10269.89
1612,2024-10-09,32,8,2,4639,9278,2233.67
1613,2023-12-17,48,23,7,1384,9688,1591.47
1614,2023-05-17,62,13,3,5255,15765,3002.39
1615,2023-09-28,70,14,4,7632,30528,7063.73
1616,2023-01-13,114,38,7,7055,49385,10892.62
1617,2024-04-14,57,4,3,1706,5118,1408.62
1618,2024-02-06,152,24,4,5431,21724,6399.77
1619,2024-03-02,3,16,8,3186,25488,3453.95
1620,2023-09-19,35,29,2,4366,8732,2122.48
1621,2023-04-07,89,24,1,5431,5431,674.09
1622,2023-05-19,116,25,5,829,4145,757.79
1623,2023-04-05,135,6,8,3767,30136,4224.17
1624,2023-01-15,116,33,8,2206,17648,2995.67
1625,2023-10-24,36,36,2,6660,13320,2823.6
1626,2024-06-03,103,16,3,3186,9558,1901.87
1627,2024-04-22,4,16,3,3186,9558,1838.44
1628,2023-07-20,18,24,8,5431,43448,7443.77
1629,2023-09-19,198,38,2,7055,14110,4011.71
1630,2023-06-10,59,36,4,6660,26640,3426.31
1631,2023-07-21,135,14,5,7632,38160,11393.99
1632,2024-08-04,10,25,2,829,1658,476.21
1633,2023-11-08,110,38,5,7055,35275,9606.98
1634,2023-09-13,99,13,7,5255,36785,8883.54
1635,2023-01-12,21,7,8,2964,23712,6112.91
1636,2024-08-16,92,26,6,1686,10116,2474.69
1637,2023-01-16,127,38,3,7055,21165,5140.46
1638,2023-03-25,49,4,8,1706,13648,2367.65
1639,2023-10-27,193,9,1,648,648,109.55
1640,2023-05-11,105,25,3,829,2487,373.78
1641,2023-08-06,35,2,5,4835,24175,6844.67
1642,2023-08-20,180,14,5,7632,38160,7958.29
1643,2024-08-15,192,17,5,6511,32555,7412.82
1644,2023-09-25,139,24,2,5431,10862,1761.69
1645,2024-05-26,87,2,4,4835,19340,3991.62
1646,2024-10-15,58,11,6,5653,33918,3932.97
1647,2023-04-29,168,15,5,6858,34290,8281.35
1648,2024-11-30,92,25,6,829,4974,1096.19
1649,2024-02-17,24,26,9,1686,15174,4316.21
1650,2024-07-27,70,1,2,2919,5838,912.6
1651,2023-05-15,77,37,4,3113,12452,1938.69
1652,2024-07-24,20,25,5,829,4145,1021.42
1653,2024-06-02,75,34,6,2445,14670,3076.93
1654,2024-08-26,200,36,7,6660,46620,5936.39
1655,2024-11-13,27,29,9,4366,39294,8557.91
1656,2024-04-14,147,10,6,5178,31068,7686.43
1657,2024-03-14,161,40,7,7260,50820,13746.42
1658,2024-11-25,134,10,5,5178,25890,4930.55
1659,2023-11-13,49,28,7,2448,17136,2222.22
1660,2024-09-03,136,5,2,2643,5286,1278.04
1661,2024-06-18,109,26,5,1686,8430,849.36
1662,2023-11-21,35,33,7,2206,15442,1720.07
1663,2023-01-11,141,20,7,475,3325,795.09
1664,2024-10-19,71,18,9,378,3402,742.48
1665,2023-03-15,40,36,6,6660,39960,6735.22
1666,2024-05-31,155,27,6,741,4446,786.27
1667,2024-09-08,24,14,1,7632,7632,1878.4
1668,2024-02-15,39,5,2,2643,5286,1032.52
1669,2024-01-29,60,11,6,5653,33918,9459.38
1670,2023-03-14,93,34,7,2445,17115,4147.24
1671,2023-02-10,83,4,6,1706,10236,1422.12
1672,2024-11-27,76,20,1,475,475,48.08
1673,2024-09-08,161,40,5,7260,36300,8722.14
1674,2024-10-05,120,16,8,3186,25488,3899.15
1675,2024-05-03,184,16,6,3186,19116,3113.84
1676,2023-11-10,100,35,8,5681,45448,11300.36
1677,2024-02-28,29,18,2,378,756,208.33
1678,2024-11-03,26,4,7,1706,11942,3001.33
1679,2024-09-13,48,2,3,4835,14505,4283.41
1680,2024-12-22,199,40,4,7260,29040,3885.37
1681,2024-01-24,81,14,8,7632,61056,14466.98
1682,2023-01-03,74,19,8,6656,53248,12238.05
1683,2023-03-01,77,16,9,3186,28674,8501.93
1684,2024-09-30,20,16,6,3186,19116,4788.28
1685,2023-08-09,145,36,4,6660,26640,5534.07
1686,2024-07-24,26,24,5,5431,27155,7768.83
1687,2024-07-22,10,15,8,6858,54864,16353.01
1688,2023-05-22,84,12,7,5742,40194,11279.94
1689,2023-05-11,144,37,8,3113,24904,3524.16
1690,2023-10-25,170,25,1,829,829,226.42
1691,2023-12-28,130,33,2,2206,4412,1169.34
1692,2024-02-18,161,32,9,5812,52308,9248.24
1693,2024-05-14,130,10,9,5178,46602,9414.76
1694,2023-08-14,46,24,4,5431,21724,2868.27
1695,2024-07-02,41,16,4,3186,12744,2283.25
1696,2024-09-10,130,38,9,7055,63495,17840.59
1697,2024-09-02,20,5,9,2643,23787,6540.83
1698,2024-04-12,71,6,5,3767,18835,4234.12
1699,2024-06-17,150,5,1,2643,2643,360.91
1700,2023-07-05,182,9,8,648,5184,1209.49
1701,2024-02-11,74,31,4,7127,28508,3204.79
1702,2024-05-29,31,15,1,6858,6858,1885.85
1703,2024-12-16,113,22,8,6884,55072,12658.43
1704,2023-01-09,25,18,6,378,2268,335.53
1705,2024-06-26,197,33,3,2206,6618,677.41
1706,2024-04-22,130,6,5,3767,18835,2239.7
1707,2024-09-09,113,39,6,6677,40062,11150.17
1708,2024-06-25,85,17,3,6511,19533,2517.93
1709,2024-10-29,126,26,2,1686,3372,826.79
1710,2023-02-16,186,4,5,1706,8530,1808.01
1711,2024-03-08,47,11,9,5653,50877,10624.87
1712,2024-02-08,195,36,4,6660,26640,6085.04
1713,2023-02-02,172,10,2,5178,10356,1901.42
1714,2023-07-21,200,6,1,3767,3767,1061.45
1715,2024-01-24,103,12,4,5742,22968,6367.86
1716,2024-12-21,2,34,6,2445,14670,3581.45
1717,2024-05-17,92,21,1,5243,5243,1495.22
1718,2023-05-10,18,7,5,2964,14820,4075.74
1719,2023-02-27,166,30,9,2322,20898,2199.28
1720,2024-10-15,197,33,3,2206,6618,1046.22
1721,2024-04-15,78,8,3,4639,13917,2049.76
1722,2023-12-24,15,20,4,475,1900,268.96
1723,2023-03-12,55,23,3,1384,4152,428.41
1724,2023-11-06,25,28,6,2448,14688,3860.76
1725,2024-06-27,105,3,1,4080,4080,969.22
1726,2023-06-29,59,30,7,2322,16254,3623.61
1727,2024-11-07,67,24,5,5431,27155,7765.86
1728,2024-06-06,101,20,4,475,1900,373.64
1729,2023-03-05,32,1,9,2919,26271,7309.73
1730,2023-03-31,157,14,9,7632,68688,9125.8
1731,2024-02-24,185,19,9,6656,59904,13077.32
1732,2024-12-19,84,19,3,6656,19968,5652.2
1733,2023-10-16,27,26,7,1686,11802,2751.45
1734,2024-06-23,36,12,5,5742,28710,7042.6
1735,2024-01-18,44,26,8,1686,13488,2911.98
1736,2023-09-04,73,27,5,741,3705,403.14
1737,2023-09-25,18,3,4,4080,16320,4411.36
1738,2023-12-31,153,5,6,2643,15858,3002.78
1739,2023-01-30,10,6,3,3767,11301,3346.83
1740,2023-07-12,137,20,9,475,4275,736.45
1741,2024-02-27,26,13,5,5255,26275,6399.43
1742,2023-01-27,128,22,8,6884,55072,9252.79
1743,2024-08-13,114,9,1,648,648,182.81
1744,2023-07-02,192,31,8,7127,57016,6519.24
1745,2024-05-02,116,31,2,7127,14254,1903.99
1746,2024-02-24,109,1,4,2919,11676,3183.5
1747,2023-09-30,52,9,6,648,3888,549.35
1748,2023-10-18,59,7,2,2964,5928,1211.68
1749,2024-02-04,179,10,3,5178,15534,2717.6
1750,2023-12-11,147,27,1,741,741,180.39
1751,2023-10-21,80,38,8,7055,56440,6528.51
1752,2023-01-01,155,37,2,3113,6226,1340.61
1753,2023-10-10,172,39,9,6677,60093,8250.98
1754,2024-10-03,49,9,9,648,5832,604.22
1755,2023-01-22,172,34,5,2445,12225,3195.41
1756,2024-02-05,69,25,3,829,2487,313.94
1757,2024-05-24,2,15,9,6858,61722,9282.27
1758,2024-03-26,104,31,5,7127,35635,8659.31
1759,2024-10-13,178,40,9,7260,65340,10622.78
1760,2024-02-13,199,20,8,475,3800,898.27
1761,2024-12-15,47,9,8,648,5184,1130.92
1762,2024-01-25,4,2,9,4835,43515,7781.69
1763,2024-10-10,131,19,2,6656,13312,2201.36
1764,2024-11-17,194,12,1,5742,5742,839.32
1765,2024-09-14,23,34,4,2445,9780,2432.75
1766,2023-12-17,115,39,9,6677,60093,17968.39
1767,2024-12-19,85,28,6,2448,14688,1720.46
1768,2023-05-23,181,30,7,2322,16254,3542.11
1769,2024-10-05,21,3,3,4080,12240,1722.66
1770,2023-04-10,24,37,8,3113,24904,6538.69
1771,2024-08-01,7,8,4,4639,18556,2329.87
1772,2024-12-08,132,38,4,7055,28220,3209.44
1773,2024-01-06,178,29,5,4366,21830,5542.33
1774,2023-06-29,165,36,4,6660,26640,5590.89
1775,2023-01-10,175,34,5,2445,12225,3573.55
1776,2023-04-18,172,35,2,5681,11362,1251.09
1777,2023-01-09,27,23,9,1384,12456,2602.27
1778,2023-07-10,5,26,3,1686,5058,998.91
1779,2023-04-09,85,18,9,378,3402,1003.77
1780,2023-04-07,35,32,9,5812,52308,8617.88
1781,2023-06-27,172,24,4,5431,21724,5388.25
1782,2023-05-20,84,32,6,5812,34872,8631.03
1783,2024-03-04,192,18,7,378,2646,683.25
1784,2024-08-21,171,6,8,3767,30136,7642.54
1785,2024-05-23,156,34,4,2445,9780,1906.83
1786,2024-03-28,197,17,7,6511,45577,5075.39
1787,2023-06-09,158,27,5,741,3705,775.66
1788,2024-12-08,158,19,6,6656,39936,6782.27
1789,2023-11-25,16,15,1,6858,6858,789.91
1790,2023-07-02,155,36,5,6660,33300,4309.77
1791,2023-05-28,173,8,5,4639,23195,4251.11
1792,2024-06-12,105,5,4,2643,10572,1079.23
1793,2024-03-07,97,26,6,1686,10116,1723.14
1794,2023-09-08,25,38,8,7055,56440,8720.53
1795,2023-03-20,144,37,7,3113,21791,3334.83
1796,2024-11-11,183,40,2,7260,14520,2634.57
1797,2024-04-20,80,15,9,6858,61722,12971.33
1798,2024-08-04,100,15,6,6858,41148,6766.34
1799,2024-07-17,169,24,5,5431,27155,3109.88
1800,2024-02-23,178,17,8,6511,52088,11800.24
1801,2024-04-02,30,34,8,2445,19560,3858.98
1802,2024-12-27,5,11,7,5653,39571,5817.92
1803,2023-07-08,124,21,8,5243,41944,6379.23
1804,2023-08-08,189,2,3,4835,14505,2973.38
1805,2023-02-08,157,38,9,7055,63495,7047.68
1806,2024-04-18,143,7,9,2964,26676,7261.66
1807,2024-09-21,166,24,7,5431,38017,7411.45
1808,2023-06-02,21,28,3,2448,7344,1598.94
1809,2024-03-31,9,30,5,2322,11610,2784.32
1810,2024-11-08,112,28,3,2448,7344,1675.77
1811,2024-06-13,163,1,9,2919,26271,5227.59
1812,2024-05-31,200,19,2,6656,13312,3815.69
1813,2023-07-21,171,18,9,378,3402,364.5
1814,2024-03-28,163,31,6,7127,42762,9356.63
1815,2023-10-13,115,31,6,7127,42762,5567.05
1816,2023-12-08,172,2,5,4835,24175,5734.51
1817,2023-09-09,12,37,7,3113,21791,3469.61
1818,2023-09-30,45,18,3,378,1134,327.85
1819,2024-08-23,68,23,6,1384,8304,1727.48
1820,2024-05-12,24,40,1,7260,7260,1286.08
1821,2023-10-18,176,33,3,2206,6618,681.33
1822,2024-01-03,29,24,2,5431,10862,2340.53
1823,2023-08-13,115,12,2,5742,11484,3373.69
1824,2023-12-06,14,3,2,4080,8160,1414.85
1825,2023-08-23,104,9,5,648,3240,682.21
1826,2023-03-28,162,17,1,6511,6511,1822.58
1827,2023-05-24,134,15,8,6858,54864,11743.78
1828,2023-12-31,74,27,8,741,5928,981.32
1829,2023-12-29,74,3,4,4080,16320,3524.84
1830,2024-06-26,9,24,1,5431,5431,988.17
1831,2023-03-09,49,8,1,4639,4639,1104.61
1832,2023-01-03,163,9,5,648,3240,480.96
1833,2024-08-29,193,39,3,6677,20031,2036.89
1834,2024-12-13,187,25,6,829,4974,1153.95
1835,2024-07-27,103,27,7,741,5187,870.09
1836,2023-06-22,140,29,9,4366,39294,8472.88
1837,2024-04-20,170,39,8,6677,53416,8639.11
1838,2023-12-14,186,26,8,1686,13488,2219.14
1839,2024-08-18,200,32,5,5812,29060,2968.6
1840,2024-04-19,118,26,6,1686,10116,1875.46
1841,2023-06-04,164,36,3,6660,19980,2990.63
1842,2023-11-30,160,39,7,6677,46739,11460.97
1843,2024-08-17,184,21,6,5243,31458,8240.87
1844,2023-12-05,57,14,7,7632,53424,10152.45
1845,2024-10-09,37,1,8,2919,23352,2391.59
1846,2024-07-30,122,34,7,2445,17115,4059.85
1847,2024-02-23,192,33,4,2206,8824,2536.36
1848,2024-07-10,42,35,2,5681,11362,1732.82
1849,2024-06-28,12,19,1,6656,6656,1811.57
1850,2023-05-13,192,27,3,741,2223,593.01
1851,2024-06-24,8,1,7,2919,20433,5833.95
1852,2023-03-03,102,6,6,3767,22602,4963.82
1853,2024-11-18,193,4,9,1706,15354,4603.55
1854,2024-07-15,143,11,2,5653,11306,3345.26
1855,2024-09-10,135,25,7,829,5803,634.99
1856,2024-04-18,33,11,7,5653,39571,7323.13
1857,2023-03-03,87,27,8,741,5928,1225.43
1858,2024-10-04,117,38,1,7055,7055,1453.94
1859,2024-12-05,140,31,9,7127,64143,9440.68
1860,2023-02-17,96,19,9,6656,59904,6784.86
1861,2023-06-05,82,30,9,2322,20898,3681.37
1862,2023-08-27,172,22,7,6884,48188,10294.1
1863,2023-07-29,146,17,5,6511,32555,9626.21
1864,2023-10-12,84,20,8,475,3800,1004.55
1865,2024-09-12,132,38,3,7055,21165,2886.28
1866,2023-12-01,27,33,7,2206,15442,2204.74
1867,2023-05-31,78,40,1,7260,7260,1295.04
1868,2023-06-23,2,28,9,2448,22032,2727.73
1869,2024-08-10,159,26,3,1686,5058,893.78
1870,2024-03-24,2,22,3,6884,20652,5277.56
1871,2023-03-21,79,10,9,5178,46602,11671.88
1872,2023-04-16,130,12,7,5742,40194,9669.4
1873,2024-07-08,30,27,3,741,2223,342.76
1874,2024-03-23,186,38,5,7055,35275,3769.43
1875,2024-04-09,50,6,8,3767,30136,8277.15
1876,2024-01-15,182,16,3,3186,9558,1772.16
1877,2024-02-27,124,33,7,2206,15442,3301.63
1878,2024-07-01,141,12,2,5742,11484,1981.67
1879,2023-02-21,122,29,7,4366,30562,6011.5
1880,2023-10-18,18,22,1,6884,6884,907.14
1881,2024-08-12,168,38,8,7055,56440,14037.28
1882,2023-05-19,73,32,6,5812,34872,6182.19
1883,2024-11-06,146,12,3,5742,17226,1796.93
1884,2023-02-25,24,6,8,3767,30136,8367.43
1885,2024-07-10,82,4,1,1706,1706,330.51
1886,2023-02-18,173,31,8,7127,57016,13579.52
1887,2024-06-03,93,29,1,4366,4366,1249.61
1888,2023-09-24,47,16,3,3186,9558,1951.97
1889,2024-10-01,50,1,4,2919,11676,1898.43
1890,2024-01-08,134,38,4,7055,28220,5603.9
1891,2023-05-15,19,16,1,3186,3186,798.73
1892,2024-11-28,119,4,6,1706,10236,2005.2
1893,2023-01-21,97,25,6,829,4974,1451.69
1894,2023-02-01,74,2,3,4835,14505,3693.55
1895,2023-12-29,18,1,1,2919,2919,511.15
1896,2024-01-29,142,14,1,7632,7632,1089.3
1897,2023-08-03,49,17,1,6511,6511,783.41
1898,2024-12-29,167,4,5,1706,8530,2024.76
1899,2024-02-25,41,39,4,6677,26708,2950.99
1900,2024-06-05,63,28,2,2448,4896,793.7
1901,2023-02-27,117,1,2,2919,5838,1281.83
1902,2024-10-25,65,21,1,5243,5243,1009.79
1903,2023-02-11,153,6,8,3767,30136,7511.2
1904,2024-11-17,163,36,1,6660,6660,1959.68
1905,2024-04-18,112,37,1,3113,3113,638.25
1906,2023-06-06,36,16,6,3186,19116,5048.7
1907,2024-07-26,32,23,8,1384,11072,1123.07
1908,2024-02-28,73,11,5,5653,28265,7379.74
1909,2023-06-11,59,16,7,3186,22302,6370.05
1910,2024-06-10,118,16,2,3186,6372,1288.46
1911,2024-02-28,93,7,1,2964,2964,699.38
1912,2023-01-18,111,35,8,5681,45448,9575.59
1913,2024-02-26,189,38,2,7055,14110,1518.14
1914,2023-12-28,35,2,3,4835,14505,2065.18
1915,2024-01-07,43,34,2,2445,4890,841.69
1916,2024-06-17,132,40,1,7260,7260,1442.08
1917,2024-04-11,68,11,4,5653,22612,2440.5
1918,2023-07-04,123,1,6,2919,17514,2840.09
1919,2023-01-22,173,4,5,1706,8530,2326.27
1920,2024-05-03,173,20,3,475,1425,417.59
1921,2023-05-05,23,2,7,4835,33845,3738.74
1922,2024-04-21,168,28,6,2448,14688,3081.97
1923,2024-01-22,112,18,3,378,1134,311.99
1924,2024-07-30,59,22,4,6884,27536,3150.7
1925,2023-02-10,61,6,8,3767,30136,5441.53
1926,2024-12-26,41,36,2,6660,13320,3317.38
1927,2024-12-22,38,33,5,2206,11030,2451.15
1928,2024-03-24,48,14,3,7632,22896,2337.82
1929,2024-04-15,164,3,4,4080,16320,2218.76
1930,2024-07-07,111,3,8,4080,32640,9080.01
1931,2024-11-30,104,26,1,1686,1686,407.18
1932,2023-05-11,86,29,1,4366,4366,511.08
1933,2024-09-19,9,6,5,3767,18835,5228.18
1934,2024-08-15,111,14,2,7632,15264,4246.38
1935,2024-01-26,50,32,5,5812,29060,6006.19
1936,2024-02-02,103,7,3,2964,8892,1254.07
1937,2023-07-30,128,17,6,6511,39066,5919.96
1938,2024-10-14,103,5,8,2643,21144,2149.04
1939,2024-04-13,172,5,5,2643,13215,1401.93
1940,2024-05-31,127,28,3,2448,7344,753.07
1941,2024-10-21,183,5,2,2643,5286,793.69
1942,2024-01-29,6,40,5,7260,36300,4814.81
1943,2024-10-05,55,20,5,475,2375,405.86
1944,2023-09-04,42,22,1,6884,6884,755.04
1945,2023-06-17,163,27,8,741,5928,1243.5
1946,2024-12-21,45,20,4,475,1900,335.09
1947,2023-08-20,192,33,5,2206,11030,1481.29
1948,2024-06-19,112,18,4,378,1512,172.39
1949,2023-03-17,88,26,4,1686,6744,2005.23
1950,2023-01-19,112,5,4,2643,10572,1455.43
1951,2023-12-10,118,7,8,2964,23712,5486.64
1952,2024-07-17,83,23,4,1384,5536,1096.56
1953,2023-11-19,56,12,7,5742,40194,8221.68
1954,2024-02-12,164,9,6,648,3888,911.15
1955,2024-10-17,172,11,8,5653,45224,4673.46
1956,2024-03-15,185,38,9,7055,63495,10631.13
1957,2023-10-16,194,12,1,5742,5742,1164.26
1958,2024-05-30,1,33,7,2206,15442,3721.65
1959,2023-06-27,26,40,4,7260,29040,3066.98
1960,2024-10-05,191,36,3,6660,19980,5595.89
1961,2024-05-26,18,37,4,3113,12452,2604.31
1962,2023-06-30,167,21,8,5243,41944,9093.68
1963,2024-11-24,130,4,3,1706,5118,1131.32
1964,2024-02-08,133,39,4,6677,26708,5597.53
1965,2024-09-30,87,14,7,7632,53424,11369.88
1966,2024-05-15,108,38,8,7055,56440,6704.66
1967,2023-05-06,14,25,9,829,7461,2043.94
1968,2024-10-10,27,38,7,7055,49385,7735.64
1969,2024-05-01,73,2,4,4835,19340,5427.58
1970,2024-08-22,59,35,1,5681,5681,1360.14
1971,2023-04-23,125,39,5,6677,33385,5311.43
1972,2023-07-30,117,26,6,1686,10116,1428.36
1973,2024-06-20,41,27,2,741,1482,154.06
1974,2024-03-17,90,26,9,1686,15174,1728.23
1975,2024-08-25,111,18,9,378,3402,706.43
1976,2024-03-29,112,21,6,5243,31458,5174.84
1977,2024-04-17,116,10,3,5178,15534,4612.87
1978,2024-08-22,1,24,2,5431,10862,2761.41
1979,2024-09-15,179,9,8,648,5184,1353.29
1980,2023-03-26,99,37,3,3113,9339,1723.28
1981,2023-05-13,163,33,7,2206,15442,3696.51
1982,2023-09-08,149,16,6,3186,19116,3991.92
1983,2024-03-12,95,6,4,3767,15068,3922.83
1984,2024-12-15,71,2,6,4835,29010,4002.44
1985,2023-02-07,145,27,6,741,4446,995.51
1986,2024-09-18,157,31,9,7127,64143,12726.45
1987,2023-04-01,59,30,8,2322,18576,4179.43
1988,2024-06-10,44,34,9,2445,22005,3661.59
1989,2024-02-16,12,3,5,4080,20400,2811.22
1990,2023-01-27,160,18,7,378,2646,756.01
1991,2024-02-29,115,26,4,1686,6744,1861.76
1992,2024-03-13,115,31,7,7127,49889,5370.31
1993,2024-10-18,8,36,3,6660,19980,5679.53
1994,2024-09-24,110,26,9,1686,15174,4297.23
1995,2023-11-12,176,14,1,7632,7632,1807.06
1996,2024-02-10,53,19,6,6656,39936,10107.0
1997,2023-02-04,160,12,8,5742,45936,10878.88
1998,2023-09-09,90,40,8,7260,58080,7237.98
1999,2023-03-11,128,27,3,741,2223,547.26
2000,2024-07-10,98,24,5,5431,27155,3838.12
2001,2023-05-03,196,30,5,2322,11610,2885.97
2002,2023-06-07,141,38,3,7055,21165,3373.32
2003,2023-03-11,102,2,2,4835,9670,1694.39
2004,2023-11-11,191,35,2,5681,11362,1804.4
2005,2024-08-06,156,31,7,7127,49889,5501.23
2006,2024-01-08,71,39,1,6677,6677,1967.39
2007,2023-06-17,104,32,3,5812,17436,4500.93
2008,2024-05-29,136,26,4,1686,6744,745.42
2009,2023-01-13,169,38,6,7055,42330,8873.53
2010,2024-10-29,5,32,9,5812,52308,10880.35
2011,2023-07-12,46,23,8,1384,11072,1850.27
2012,2024-10-28,53,16,6,3186,19116,3353.85
2013,2023-12-18,112,10,7,5178,36246,4853.72
2014,2023-05-21,130,23,2,1384,2768,365.65
2015,2023-02-06,192,19,1,6656,6656,725.63
2016,2024-12-25,52,13,7,5255,36785,3817.6
2017,2023-09-24,44,10,8,5178,41424,9589.9
2018,2023-12-28,149,22,9,6884,61956,18332.22
2019,2024-03-22,56,18,9,378,3402,628.09
2020,2023-04-06,36,37,4,3113,12452,2543.99
2021,2024-11-28,104,22,4,6884,27536,5014.43
2022,2024-07-03,18,2,7,4835,33845,9948.0
2023,2024-07-05,23,7,2,2964,5928,845.55
2024,2024-11-01,144,32,2,5812,11624,1196.01
2025,2024-06-07,198,9,5,648,3240,773.5
2026,2023-08-16,24,30,5,2322,11610,2067.99
2027,2023-10-01,28,11,8,5653,45224,7493.79
2028,2024-10-08,154,5,2,2643,5286,1270.86
2029,2023-03-18,126,9,1,648,648,65.72
2030,2023-01-14,184,25,3,829,2487,603.99
2031,2023-04-25,67,6,6,3767,22602,4691.05
2032,2023-09-16,115,17,2,6511,13022,2156.08
2033,2024-04-11,59,32,2,5812,11624,1297.17
2034,2024-11-26,52,37,1,3113,3113,545.54
2035,2024-12-06,16,6,1,3767,3767,656.84
2036,2024-03-25,124,10,4,5178,20712,6058.06
2037,2024-11-23,87,14,8,7632,61056,9485.82
2038,2023-03-08,139,32,1,5812,5812,1313.0
2039,2023-11-04,24,26,3,1686,5058,1122.32
2040,2023-08-08,22,15,3,6858,20574,2823.03
2041,2024-03-04,34,17,8,6511,52088,8614.24
2042,2024-08-09,136,8,7,4639,32473,5155.02
2043,2023-09-28,133,32,5,5812,29060,8590.66
2044,2024-06-06,72,36,9,6660,59940,11346.09
2045,2023-08-27,37,40,6,7260,43560,12093.11
2046,2024-11-28,105,35,7,5681,39767,7920.86
2047,2024-01-09,194,9,7,648,4536,1230.57
2048,2023-06-03,89,8,1,4639,4639,549.3
2049,2024-09-25,116,35,4,5681,22724,5583.25
2050,2024-05-31,25,2,2,4835,9670,1973.96
2051,2024-06-14,3,4,5,1706,8530,1629.78
2052,2024-04-19,20,8,6,4639,27834,4284.67
2053,2023-08-09,153,21,2,5243,10486,3069.67
2054,2024-11-23,150,4,4,1706,6824,1645.14
2055,2024-04-14,136,24,5,5431,27155,6408.15
2056,2024-07-10,117,25,6,829,4974,997.62
2057,2024-10-15,133,26,6,1686,10116,2824.35
2058,2024-10-04,28,20,2,475,950,123.53
2059,2023-05-04,67,10,6,5178,31068,7825.58
2060,2023-05-20,122,11,8,5653,45224,6576.23
2061,2024-12-21,105,15,6,6858,41148,4722.06
2062,2024-12-10,49,27,2,741,1482,300.99
2063,2024-07-01,100,7,5,2964,14820,1760.93
2064,2023-10-30,14,22,5,6884,34420,6271.7
2065,2024-05-30,17,33,6,2206,13236,3855.31
2066,2024-03-12,183,32,6,5812,34872,9986.38
2067,2023-09-04,105,22,6,6884,41304,8239.82
2068,2023-02-25,119,17,7,6511,45577,12329.02
2069,2023-05-08,127,26,5,1686,8430,1780.69
2070,2023-07-29,139,37,2,3113,6226,1367.47
2071,2023-05-19,36,16,1,3186,3186,923.46
2072,2024-03-27,90,15,3,6858,20574,5579.7
2073,2024-04-07,164,11,7,5653,39571,4476.03
2074,2024-05-11,127,28,5,2448,12240,3036.37
2075,2024-02-15,19,32,8,5812,46496,11931.55
2076,2024-08-19,74,25,6,829,4974,1204.33
2077,2023-05-06,183,4,4,1706,6824,1905.53
2078,2024-09-28,200,16,5,3186,15930,3755.43
2079,2024-04-04,31,27,3,741,2223,407.11
2080,2023-07-21,49,16,1,3186,3186,672.22
2081,2024-02-12,76,35,2,5681,11362,2201.38
2082,2024-06-04,91,17,4,6511,26044,7713.7
2083,2024-10-25,19,27,1,741,741,94.52
2084,2023-03-21,49,8,3,4639,13917,2185.18
2085,2024-06-04,40,9,4,648,2592,706.37
2086,2024-09-14,107,3,9,4080,36720,9226.12
2087,2024-07-17,184,40,4,7260,29040,7761.26
2088,2023-07-20,165,16,7,3186,22302,6047.99
2089,2024-12-29,85,24,1,5431,5431,1443.88
2090,2023-11-27,88,24,2,5431,10862,2987.04
2091,2023-03-18,30,18,9,378,3402,740.98
2092,2024-01-31,3,10,3,5178,15534,2953.08
2093,2024-06-07,125,5,2,2643,5286,1462.51
2094,2024-07-29,90,37,8,3113,24904,5100.13
2095,2023-08-01,117,26,6,1686,10116,1791.35
2096,2023-11-17,23,11,3,5653,16959,3363.57
2097,2024-02-09,68,24,2,5431,10862,1225.92
2098,2024-11-15,145,35,6,5681,34086,4914.8
2099,2024-02-28,177,7,3,2964,8892,1576.71
2100,2023-05-17,51,18,9,378,3402,522.22
2101,2023-12-04,195,8,7,4639,32473,8489.12
2102,2024-09-06,27,32,8,5812,46496,11126.56
2103,2023-10-26,16,39,7,6677,46739,8222.68
2104,2024-03-26,170,21,5,5243,26215,6330.0
2105,2024-03-26,97,1,2,2919,5838,991.26
2106,2024-11-20,98,21,1,5243,5243,1033.1
2107,2023-04-26,151,15,2,6858,13716,3159.94
2108,2024-06-08,156,28,6,2448,14688,2688.86
2109,2024-12-15,151,23,5,1384,6920,961.08
2110,2024-11-22,19,34,8,2445,19560,2391.69
2111,2023-04-18,166,16,4,3186,12744,3367.33
2112,2024-11-07,137,13,8,5255,42040,5895.67
2113,2023-08-29,163,32,3,5812,17436,4011.08
2114,2024-08-19,141,28,6,2448,14688,2080.46
2115,2024-05-13,48,6,9,3767,33903,3525.0
2116,2024-01-06,49,10,8,5178,41424,9306.5
2117,2024-08-03,173,27,9,741,6669,1738.6
2118,2023-01-28,92,34,3,2445,7335,2156.3
2119,2024-10-29,198,28,4,2448,9792,2572.72
2120,2023-05-01,107,14,7,7632,53424,14489.68
2121,2024-11-24,21,29,1,4366,4366,1277.03
2122,2023-03-18,191,8,5,4639,23195,4274.02
2123,2023-04-18,123,7,1,2964,2964,811.62
2124,2024-08-16,51,4,2,1706,3412,677.14
2125,2024-02-19,36,38,9,7055,63495,9172.63
2126,2024-05-07,151,35,6,5681,34086,4875.89
2127,2024-08-05,110,3,9,4080,36720,9497.85
2128,2023-03-17,26,19,2,6656,13312,2400.86
